entity,method_cnt,method_post,protocol_1_0,status_major,status_404,status_499,status_cnt,path_same,path_xmlrpc,ua_cnt,has_payload,bytes_avg,bytes_std,cluster_kmeans,cluster_dbscan,pca_1,pca_2,cluster,tsne-2d-one,tsne-2d-two
178.34.177.78,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,8.967203644899266e-06,0.0,0,0,-0.27826266726516086,-0.21070879867677822,1,-2.777214,-14.119066
35.92.223.53,0.6666666666666666,0.0151515151515151,False,0.0,0.0,False,0.16666666666666666,0.0303030303030303,0.0,0.07692307692307693,True,5.491485868487898e-06,4.873744706450147e-07,1,0,0.6237668443618075,0.07562757943753433,2,16.637913,1.8720721
191.96.166.199,0.6666666666666666,0.4084507042253521,False,0.0,0.0,False,0.33333333333333337,0.0352112676056338,0.0,0.6153846153846154,True,9.071112982909942e-06,2.017673876836351e-06,1,0,0.6804415942654387,0.037344781614043046,-1,25.742664,-4.3035207
179.24.208.53,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,8.967203644899266e-06,0.0,0,0,-0.27826266726516086,-0.21070879867677822,1,-2.777214,-14.119066
52.25.199.217,0.6666666666666666,0.3294117647058823,False,0.0,0.0,False,0.0,0.0235294117647058,0.0,0.07692307692307693,True,5.353148842561077e-06,0.0,1,0,0.6335849984126642,0.05230380548756132,2,20.769613,-3.266961
205.210.31.224,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,43.80717,3.123997
18.236.151.127,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.15384615384615385,True,6.657469372728242e-06,0.0,0,0,-0.27649694872807606,-0.2133579147942136,1,-2.7415555,-26.751095
185.142.236.43,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.2,0.0,0.15384615384615385,True,5.320812562750682e-05,4.850278320408015e-05,1,0,0.49256706292070485,0.040080534793501155,1,20.060612,22.807665
205.210.31.24,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,36.405872,8.015083
162.243.145.16,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,36.405872,8.015083
109.165.221.78,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,8.967203644899266e-06,0.0,0,0,-0.27826266726516086,-0.21070879867677822,1,-2.777214,-14.119066
103.80.134.75,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-42.993786,-8.475531
213.32.39.43,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.9007335855311804e-05,1.1819169182517857e-05,0,0,-0.28002817092266646,-0.20805963044212028,1,-25.573877,-30.191793
185.180.140.4,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.6,0.0,0.07692307692307693,True,1.2608431791615936e-05,3.3503974469475355e-06,1,0,0.1161655465466598,-0.08097156595421501,1,-5.4031034,20.560087
87.236.176.20,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.657469372728242e-06,0.0,0,0,-0.280028410565345,-0.2080596890168503,1,-22.231438,-7.9580884
5.196.102.66,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.4020817893141845e-06,0.0,0,0,-0.280028422655564,-0.20805969216963327,1,-22.749504,9.158197
104.248.164.247,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,41.847176,8.330199
170.64.129.117,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,5.353148842561077e-06,0.0,0,0,-0.27826268663864434,-0.21070880372882814,1,-0.23725219,-4.5220275
198.235.24.129,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.9007335855311804e-05,1.1819169182517857e-05,0,0,-0.28002817092266646,-0.20805963044212028,1,-25.573877,-30.191793
170.64.204.74,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,5.353148842561077e-06,0.0,0,0,-0.27826268663864434,-0.21070880372882814,1,-5.73418,-5.5530353
205.210.31.26,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,2,-0.5899068664457949,0.7379469554617666,3,-18.799517,30.644106
154.209.125.114,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.07692307692307693,True,6.582742675687415e-06,5.807507921024142e-07,1,0,0.2098243274277136,-0.05004630103914251,1,1.4665473,20.163881
47.89.195.210,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,6.657469372728242e-06,0.0,0,0,-0.27826267964671053,-0.21070880190553193,1,-4.3789067,-6.9842377
47.88.94.161,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.07692307692307693,True,6.00530910764466e-06,2.565898329990308e-07,1,0,0.20982432251590574,-0.05004630221256493,1,-2.4172766,19.535227
162.216.149.248,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-38.652565,-8.175847
174.138.56.136,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.1333333333333333,0.0,0.07692307692307693,True,5.1303274186575195e-06,3.314906066631326e-07,1,0,0.5730328841967609,0.06938249500706277,1,15.946623,10.670477
65.49.1.14,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,41.847176,8.330199
213.168.248.184,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.25,0.0,0.0,True,5.047448718303147e-06,3.6572607884723787e-07,1,0,0.4422056588288968,0.029916000629038972,1,14.368253,18.463167
162.243.144.4,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.657469372728242e-06,0.0,0,0,-0.280028410565345,-0.2080596890168503,1,-22.231438,-7.9580884
3.133.130.45,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.657469372728242e-06,0.0,0,0,-0.280028410565345,-0.2080596890168503,1,-22.231438,-7.9580884
162.216.150.141,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-42.993786,-8.475531
165.154.162.212,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.3333333333333333,0.0,0.0,True,4.6013529814230575e-06,1.3881975169616325e-06,1,0,0.3839494989598859,0.01018105541527052,1,7.9717593,11.121709
165.154.172.88,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.25,0.0,0.3076923076923077,True,5.679228975102868e-06,2.2221331372996733e-07,1,0,0.4492685850859855,0.019319549795332173,1,19.4068,27.162716
74.82.47.2,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.25,0.0,0.15384615384615385,True,5.468635556169628e-06,3.020512681923891e-07,1,0,0.4655299832783989,0.030653893346022986,1,15.927257,14.27512
190.2.143.136,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-42.430286,-5.924037
162.243.136.68,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.6412281467166714e-06,0.0,0,0,-0.280028426734192,-0.20805969323322274,1,-40.31187,12.351026
185.91.127.166,0.6666666666666666,0.0909090909090909,False,0.0,0.0,False,0.33333333333333337,0.4545454545454545,0.0,0.0,True,1.1632661698024969e-05,7.222782211535259e-06,1,0,0.25006243277873164,-0.05155776452137289,2,9.320649,-1.8908931
167.248.133.33,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.3333333333333333,0.0,0.0,True,4.936490895424342e-06,4.987464560613213e-07,1,0,0.38394949577242776,0.010181054878862965,1,9.9743395,11.953006
91.191.209.202,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,41.847176,8.330199
177.251.25.183,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,8.967203644899266e-06,0.0,0,0,-0.27826266726516086,-0.21070879867677822,1,-2.777214,-14.119066
185.165.190.17,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.2,0.0,0.15384615384615385,True,5.505319571080579e-06,6.962815160712765e-07,1,0,0.49256653932383476,0.04008041409890791,1,19.233885,24.646477
162.216.149.209,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-41.002407,-10.09835
205.210.31.138,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,2,-0.5899068664457949,0.7379469554617666,3,-18.799517,30.644106
205.210.31.152,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,41.847176,8.330199
117.235.82.126,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-44.25476,-10.216641
95.179.188.135,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,2,-0.5899068664457949,0.7379469554617666,3,-18.799517,30.644106
205.210.31.12,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,2,-0.5899068664457949,0.7379469554617666,3,-18.799517,30.644106
52.35.139.129,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.4020817893141845e-06,0.0,0,0,-0.280028422655564,-0.20805969216963327,1,-22.749504,9.158197
162.243.137.4,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,41.847176,8.330199
198.199.100.126,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.6412281467166714e-06,0.0,0,0,-0.280028426734192,-0.20805969323322274,1,-40.31187,12.351026
216.218.206.68,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,36.405872,8.015083
205.210.31.143,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,2,-0.5899068664457949,0.7379469554617666,3,-18.799517,30.644106
43.158.217.16,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,38.989105,3.2474282
164.52.0.94,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,41.847176,8.330199
35.203.210.179,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-42.430286,-5.924037
209.97.179.171,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,36.405872,8.015083
45.155.126.211,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.657469372728242e-06,0.0,0,0,-0.280028410565345,-0.2080596890168503,1,-19.843725,-8.053565
104.131.144.28,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.6412281467166714e-06,0.0,0,0,-0.280028426734192,-0.20805969323322274,1,-40.31187,12.351026
51.107.11.87,0.6666666666666666,0.25,False,0.0,0.0,False,0.16666666666666666,0.25,0.0,0.15384615384615385,True,7.87347653366534e-06,1.717523737371206e-06,1,0,0.43715449386060845,-0.009448014134706272,2,18.629452,-7.953901
103.83.144.161,0.3333333333333333,0.5,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.0,True,4.45642847807115e-06,2.1382486083252567e-08,1,0,0.24507714618213905,-0.07823535139438077,5,22.396475,-22.821371
162.142.125.213,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.5,0.0,0.0,True,5.944169082793074e-06,8.112454000130604e-07,1,0,0.22785145508873048,-0.041361070805191975,1,1.5482249,12.609599
205.210.31.161,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,41.847176,8.330199
94.102.49.193,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.1666666666666666,0.0,0.07692307692307693,True,5.054242054397768e-06,6.979124664973312e-07,1,0,0.5418132762748205,0.05907406982553651,1,16.140753,12.194186
198.235.24.197,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-39.83727,-6.1637263
162.243.132.34,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.6412281467166714e-06,0.0,0,0,-0.280028426734192,-0.20805969323322274,1,-41.32341,15.429398
192.241.210.64,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.657469372728242e-06,0.0,0,0,-0.280028410565345,-0.2080596890168503,1,-19.843725,-8.053565
3.93.76.206,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.6412281467166714e-06,0.0,0,0,-0.280028426734192,-0.20805969323322274,1,-41.32341,15.429398
5.32.176.118,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,8.967203644899266e-06,0.0,0,0,-0.27826266726516086,-0.21070879867677822,1,-2.777214,-14.119066
192.241.238.28,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,38.989105,3.2474282
205.210.31.85,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,2,-0.5899068664457949,0.7379469554617666,3,-18.799517,30.644106
41.239.90.171,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,8.967203644899266e-06,0.0,0,0,-0.27826266726516086,-0.21070879867677822,1,-2.777214,-14.119066
198.235.24.133,0.3333333333333333,0.0,True,0.0,0.0,False,0.16666666666666666,0.3333333333333333,0.0,0.0,True,2.992690994216886e-05,1.41419602493714e-05,1,2,0.054278377211817774,0.9501516284990351,3,-6.128523,44.65169
92.8.111.32,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,8.967203644899266e-06,0.0,0,0,-0.27826266726516086,-0.21070879867677822,1,-2.777214,-14.119066
167.248.133.36,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.5,0.0,0.0,True,5.944169082793074e-06,8.112454000130604e-07,1,0,0.22785145508873048,-0.041361070805191975,1,1.5482249,12.609599
67.217.57.54,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.510775166828115e-06,0.0,0,0,-0.2800284220729028,-0.20805969201769195,1,-23.16583,6.113566
34.79.162.186,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.657469372728242e-06,0.0,0,0,-0.280028410565345,-0.2080596890168503,1,-22.231438,-7.9580884
205.210.31.16,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,2,-0.5899068664457949,0.7379469554617666,3,-18.799517,30.644106
183.106.26.150,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,2,-0.5899068664457949,0.7379469554617666,3,-18.799517,30.644106
205.210.31.53,0.0,0.0,False,0.0,0.0,False,0.16666666666666666,0.0,0.0,0.0,True,2.268974255603299e-06,8.820275509341684e-07,1,0,0.7034446502148409,0.12587590314126118,4,42.29957,-2.723743
161.35.50.253,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.2,0.0,0.15384615384615385,True,6.6221440250362145e-06,2.1699223006272865e-06,1,0,0.5123594142793739,0.04611653530252438,1,16.890123,13.459318
35.203.210.148,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-42.993786,-8.475531
124.223.193.80,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,6.657469372728242e-06,0.0,0,0,-0.27826267964671053,-0.21070880190553193,1,-3.5086358,-8.16748
170.64.166.144,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.3333333333333333,0.0,0.0,True,4.646641888720529e-06,5.594289335995102e-07,1,0,0.36415663384747604,0.004144936564730785,1,9.419239,22.007803
35.203.211.245,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-42.430286,-5.924037
134.209.214.227,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,6.657469372728242e-06,0.0,0,0,-0.27826267964671053,-0.21070880190553193,1,-5.455311,-7.892984
64.62.197.119,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,38.989105,3.2474282
107.170.230.25,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.6412281467166714e-06,0.0,0,0,-0.280028426734192,-0.20805969323322274,1,-41.32341,15.429398
185.91.69.110,0.6666666666666666,0.2,False,0.0,0.0,False,0.6666666666666666,0.2666666666666666,0.0,0.07692307692307693,True,7.831357849878692e-06,1.8536046233890785e-06,1,0,0.47545568440814723,0.009239056000768384,-1,10.707847,1.9180257
192.155.90.220,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,43.80717,3.123997
145.40.93.199,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,2,-0.5899068664457949,0.7379469554617666,3,-18.799517,30.644106
23.81.234.78,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,5.353148842561077e-06,0.0,0,0,-0.27826268663864434,-0.21070880372882814,1,-6.200461,-3.149857
64.62.197.127,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.15384615384615385,True,6.00530910764466e-06,2.565898329990308e-07,1,0,0.21159005343454015,-0.05269541510124656,1,-4.0167475,23.397692
64.62.197.124,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,5.353148842561077e-06,0.0,0,0,-0.27826268663864434,-0.21070880372882814,1,-6.200461,-3.149857
203.196.48.192,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-42.430286,-5.924037
94.230.196.233,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-42.993786,-8.475531
35.88.244.220,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.6412281467166714e-06,0.0,0,0,-0.280028426734192,-0.20805969323322274,1,-41.32341,15.429398
183.233.222.226,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.4020817893141845e-06,0.0,0,0,-0.280028422655564,-0.20805969216963327,1,-25.4223,8.501469
91.213.50.8,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.0,True,4.076001656772393e-06,1.7105988866602054e-07,1,0,0.20805858077577274,-0.04739719211747318,1,-1.6209313,16.29173
35.203.210.249,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-42.430286,-5.924037
18.212.226.163,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.15384615384615385,True,1.4836646030651512e-05,3.2180641555295115e-06,0,0,-0.2764968868505547,-0.21335789972488842,1,-3.2211318,-27.483736
198.235.24.122,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,2,-0.5899068664457949,0.7379469554617666,3,-18.799517,30.644106
34.90.154.165,0.3333333333333333,0.0,True,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.0,True,4.510775166828115e-06,0.0,0,2,-0.10181988611410815,0.8986094495468936,3,-6.9543877,42.708614
46.101.195.227,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,5.353148842561077e-06,0.0,0,0,-0.27826268663864434,-0.21070880372882814,1,-3.109163,-3.6533022
198.199.106.44,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,41.847176,8.330199
184.105.247.195,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,46.300076,6.678397
35.203.210.97,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-39.83727,-6.1637263
36.133.192.106,0.6666666666666666,0.5,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.07692307692307693,True,7.486256376271963e-06,1.8135528186327567e-06,1,0,0.21975097175243216,-0.0995311726672264,2,21.583271,-17.030996
201.96.130.4,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,8.967203644899266e-06,0.0,0,0,-0.27826266726516086,-0.21070879867677822,1,-2.777214,-14.119066
85.215.178.238,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.1666666666666666,0.0555555555555555,0.07692307692307693,True,1.3414574341510922e-05,1.5803965365246982e-06,1,0,0.5418352987371428,0.05907827359945228,-1,6.307113,16.446497
47.254.76.138,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,0.5,0.0,0.07692307692307693,True,5.353148842561077e-06,0.0,1,0,0.19003145687092984,-0.05608242139161952,1,0.6172714,29.653748
162.243.136.42,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.657469372728242e-06,0.0,0,0,-0.280028410565345,-0.2080596890168503,1,-19.843725,-8.053565
79.124.59.254,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,2,-0.5899068664457949,0.7379469554617666,3,-18.799517,30.644106
67.217.56.242,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.510775166828115e-06,0.0,0,0,-0.2800284220729028,-0.20805969201769195,1,-23.16583,6.113566
142.93.233.136,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-42.430286,-5.924037
103.73.215.152,0.3333333333333333,1.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.510775166828115e-06,0.0,0,1,-0.20599129366137786,-0.26973601129688834,0,32.199005,-23.583387
35.164.58.220,0.6666666666666666,0.0454545454545454,False,0.0,0.0,False,0.16666666666666666,0.0454545454545454,0.0,0.07692307692307693,True,5.811390240943671e-06,8.262073963517133e-07,1,0,0.611819665699621,0.06907295294582635,2,17.157835,1.0077181
34.73.160.126,0.3333333333333333,0.0,True,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.0,True,4.510775166828115e-06,0.0,0,2,-0.10181988611410815,0.8986094495468936,3,-6.9543877,42.708614
185.225.73.112,0.6666666666666666,0.3333333333333333,False,0.0,0.0,False,0.33333333333333337,0.3333333333333333,0.0,0.0,True,6.997136177459275e-06,3.074494612068583e-06,1,0,0.38153663242327374,-0.02902442706789809,2,15.174248,-10.448615
60.221.224.113,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.4020817893141845e-06,0.0,0,0,-0.280028422655564,-0.20805969216963327,1,-22.749504,9.158197
134.122.106.248,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,0.5,0.0,0.0,True,3.6412281467166714e-06,0.0,1,0,0.18826571677538212,-0.05343331089601414,1,4.6566515,29.597017
121.151.33.119,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.9090909090909092,0.0,0.07692307692307693,True,0.00014605055027425807,0.0002625689908438453,0,0,-0.17332321068381742,-0.1765583047262349,1,6.9441323,-22.481936
205.210.31.240,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,41.847176,8.330199
87.236.176.172,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.657469372728242e-06,0.0,0,0,-0.280028410565345,-0.2080596890168503,1,-22.231438,-7.9580884
162.243.131.34,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.6412281467166714e-06,0.0,0,0,-0.280028426734192,-0.20805969323322274,1,-41.32341,15.429398
125.143.83.60,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.3333333333333333,0.0,0.07692307692307693,True,0.0010720880713271936,0.0005931862228239903,1,0,0.3659314076431242,0.001497985385548722,1,12.032728,22.831934
35.227.62.178,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,0.010126608729495983,0.0,0,0,-0.2799741616069358,-0.20804554244140894,1,-27.943398,-23.21406
103.157.160.57,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,8.967203644899266e-06,0.0,0,0,-0.27826266726516086,-0.21070879867677822,1,-2.777214,-14.119066
103.80.134.77,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-40.733917,-8.314754
103.80.134.226,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.3333333333333333,0.0,0.0,True,4.90931755104586e-06,5.644688339022085e-07,1,0,0.36415663528381464,0.004144936937616413,1,10.370651,19.476152
